source_path,filename,sha256,bytes,category,reason,internal_hash_group_size,v2_exact_matches
lib (34th copy).rs,lib (34th copy).rs,f3ad73c0d16c0402e8824413a441757eea67759828f2b1739e4933ad4578b286,49552,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,2,
lib (35th copy).rs,lib (35th copy).rs,5d059f3a9fbd7400f2246b599eec86e25a06d2c839831372a11183d32383fb33,10157,internal_duplicate,Exact duplicate inside third_sweep of lib (18th copy).rs,6,
lib (36th copy).rs,lib (36th copy).rs,a39e4df1958674b4d70faeb712f39220db97b122ccf9a2c68f4662be140981e3,16592,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,4,
lib (37th copy).rs,lib (37th copy).rs,4c46c226a0c5cf8ae2453e8983f078a4f31cc2e61d2bd5db6bbcb59fa9a31e5e,13899,internal_duplicate,Exact duplicate inside third_sweep of lib (3rd copy).rs,4,
lib (38th copy).rs,lib (38th copy).rs,edb816bc31f107a791a3963c576491d13d447bb479df06d49516d8d94cdeef8e,16586,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (another copy).rs,6,new_candidates/rust/lib (another copy).rs
lib (39th copy).rs,lib (39th copy).rs,700d5f1579b91717b7d64a3951b5dcd16dd456b0b20673a980d06d119e4e65f0,12069,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (3rd copy).rs,6,new_candidates/rust/lib (3rd copy).rs
lib (3rd copy).rs,lib (3rd copy).rs,4c46c226a0c5cf8ae2453e8983f078a4f31cc2e61d2bd5db6bbcb59fa9a31e5e,13899,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,4,
lib (40th copy).rs,lib (40th copy).rs,d67e0e4b6a532b3f51ced41230c4a8d592a893474cf2a53e946a7f0e584c2dbe,24960,internal_duplicate,Exact duplicate inside third_sweep of lib (6th copy).rs,4,
lib (41st copy).rs,lib (41st copy).rs,ada37eb6feed061ef69e934d6511b1fed5cd40d7d5a280c2bcfcf3a8983c9c88,33449,internal_duplicate,Exact duplicate inside third_sweep of lib (7th copy).rs,4,
lib (42nd copy).rs,lib (42nd copy).rs,8e1f46f47b8301a00bfbf3662ea9a3c0ae57ad2f7b92131e38938b24c820296c,18348,internal_duplicate,Exact duplicate inside third_sweep of lib (8th copy).rs,4,
lib (43rd copy).rs,lib (43rd copy).rs,bf984a5a6fec257a62a22ce62e083c687d5e830d516a0d66e950159f5d504a3d,18782,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,2,
lib (44th copy).rs,lib (44th copy).rs,23880dddf1dec1f7d066327fa9337875b381ed6052616d7c83201e0d1da13357,22154,internal_duplicate,Exact duplicate inside third_sweep of lib (10th copy).rs,4,
lib (45th copy).rs,lib (45th copy).rs,eee33b0bcc3818cd62892b37d25ed00e14b816b3fdc8fd2e986df0743327d72c,16634,internal_duplicate,Exact duplicate inside third_sweep of lib (11th copy).rs,4,
lib (46th copy).rs,lib (46th copy).rs,3eb3f620dba9dc404e7b54fef0bbb79d1a8ce1c93657384ca0977a27875d1f0d,23197,internal_duplicate,Exact duplicate inside third_sweep of lib (12th copy).rs,4,
lib (47th copy).rs,lib (47th copy).rs,adb3bf8f62e0c2be6ff9a1819f0d2ddc3f8c1fc6fc4216e191534c004055d2ed,20411,internal_duplicate,Exact duplicate inside third_sweep of lib (13th copy).rs,4,
lib (48th copy).rs,lib (48th copy).rs,d04c19be67a1d530e93039262d466294734b501139173841d9df648778abc38f,3570,internal_duplicate,Exact duplicate inside third_sweep of lib (14th copy).rs,6,
lib (49th copy).rs,lib (49th copy).rs,68f8f4ad905a5c9a262d9642c6fd3d93bd063dbd25b8f145105cfa5ba8d178d9,4333,internal_duplicate,Exact duplicate inside third_sweep of lib (15th copy).rs,4,
lib (4th copy).rs,lib (4th copy).rs,edb816bc31f107a791a3963c576491d13d447bb479df06d49516d8d94cdeef8e,16586,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (another copy).rs,6,new_candidates/rust/lib (another copy).rs
lib (50th copy).rs,lib (50th copy).rs,8cb4caf908c287e75a45ac78d81fee012dcd2b304e22f1d810d9408a14a4b012,9336,internal_duplicate,Exact duplicate inside third_sweep of lib (16th copy).rs,4,
lib (51st copy).rs,lib (51st copy).rs,d068a9bbabb8e6d1f96b184cec73fadeab8465323dad0d261ad7af255f6e8259,52066,internal_duplicate,Exact duplicate inside third_sweep of lib (17th copy).rs,4,
lib (52nd copy).rs,lib (52nd copy).rs,5d059f3a9fbd7400f2246b599eec86e25a06d2c839831372a11183d32383fb33,10157,internal_duplicate,Exact duplicate inside third_sweep of lib (18th copy).rs,6,
lib (53rd copy).rs,lib (53rd copy).rs,8bb40e3dbc75b867c08faffe243e0ffed4bd8917416608d3e23c1fd1a54a2215,6558,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
lib (54th copy).rs,lib (54th copy).rs,92f733ae01d99641419122a61afb62d80b5c6388d5af66d832c109640324d6f2,37163,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
lib (55th copy).rs,lib (55th copy).rs,e0ba9c4a6378211727cb4c481c89ea19d6436ed1a6537da85320542e77c448ae,23990,added_tier_a,"no_std arbitrary-width exact arithmetic: BigNat, BigInt, GaussianRational, gcd/division/encoding.",1,
lib (56th copy).rs,lib (56th copy).rs,d7be93281509b446c414beda0f56f5f19da4cb722c2440f3366487396e9e8c63,7081,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
lib (57th copy).rs,lib (57th copy).rs,194af6b2f34c83b1bb2dfe16fef1a90646487b72f2b92abf4b09555ead2380af,10997,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
lib (58th copy).rs,lib (58th copy).rs,f755fe26fcf52ed08eb37f1b1cc2d8518a663c60418521fbacc529b672f827e0,16520,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib.rs,2,new_candidates/rust/lib.rs
lib (59th copy).rs,lib (59th copy).rs,d9befe097b0d025b188cfc977ff5a60b43b410b6d55d4c8cb51201e2cca85013,20421,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,2,
lib (5th copy).rs,lib (5th copy).rs,700d5f1579b91717b7d64a3951b5dcd16dd456b0b20673a980d06d119e4e65f0,12069,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (3rd copy).rs,6,new_candidates/rust/lib (3rd copy).rs
lib (60th copy).rs,lib (60th copy).rs,edb816bc31f107a791a3963c576491d13d447bb479df06d49516d8d94cdeef8e,16586,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (another copy).rs,6,new_candidates/rust/lib (another copy).rs
lib (61st copy).rs,lib (61st copy).rs,700d5f1579b91717b7d64a3951b5dcd16dd456b0b20673a980d06d119e4e65f0,12069,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (3rd copy).rs,6,new_candidates/rust/lib (3rd copy).rs
lib (62nd copy).rs,lib (62nd copy).rs,17ac1e71ec0c7d2306d20c92c6d23eb7bed26bf54d04ab00de94067f7e6b5555,26308,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (4th copy).rs,2,new_candidates/rust/lib (4th copy).rs
lib (63rd copy).rs,lib (63rd copy).rs,fc25be2f03415c9fcb41421931df7730b9f00dc2cc65c8a77dbcc2dced27657d,34778,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (5th copy).rs,2,new_candidates/rust/lib (5th copy).rs
lib (64th copy).rs,lib (64th copy).rs,402f24b06597cfaedff902fb2905895872f04b0bec75b69132fb2e9f06b862e6,18414,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (6th copy).rs,2,new_candidates/rust/lib (6th copy).rs
lib (65th copy).rs,lib (65th copy).rs,230d6bfdd17e300e3804c6e73125afa4ddb63b7a4e5ab77734ec4196765628d0,20800,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (7th copy).rs,2,new_candidates/rust/lib (7th copy).rs
lib (66th copy).rs,lib (66th copy).rs,4c961f2414161c29a43b4a52e14dade38e065fc62560e7ca8fe3c7313254bb1e,23815,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (8th copy).rs,2,new_candidates/rust/lib (8th copy).rs
lib (67th copy).rs,lib (67th copy).rs,6e0d888ba05d2ed22eda3f090488d2fce1a639e650b20d9fd9a173302d02819b,16496,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (9th copy).rs,2,new_candidates/rust/lib (9th copy).rs
lib (68th copy).rs,lib (68th copy).rs,d418f726c062641f24da4654ecd8210525af64b32f83f2c66131e7d5f6ef4ff3,24905,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (10th copy).rs,2,new_candidates/rust/lib (10th copy).rs
lib (69th copy).rs,lib (69th copy).rs,f551184bb3f1d56335b6cd24a63b45ba733dae78f219938f332a7afb1722f738,18775,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (11th copy).rs,2,new_candidates/rust/lib (11th copy).rs
lib (6th copy).rs,lib (6th copy).rs,d67e0e4b6a532b3f51ced41230c4a8d592a893474cf2a53e946a7f0e584c2dbe,24960,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,4,
lib (70th copy).rs,lib (70th copy).rs,602d81f0126b0238fd27a2067fd665cd1a546b2fe80bb6ebc234c8299e5dd724,12938,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (12th copy).rs,2,new_candidates/rust/lib (12th copy).rs
lib (71st copy).rs,lib (71st copy).rs,0adf700f2e37a38d31574f71a377c5d8ba4fe0d6f932316432502a9a35f1f384,17415,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,2,
lib (72nd copy).rs,lib (72nd copy).rs,b60ea39b79b79e4fda07884983ca1bc699c2a69cde0e90440fa834ce5320f093,12800,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,2,
lib (73rd copy).rs,lib (73rd copy).rs,971a1cb9f55346659f96dd6678a1df97542c2df04b939b00ffc0743c575117dc,19125,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,2,
lib (74th copy).rs,lib (74th copy).rs,b4f3324508593f2d2a09d2f360271ed3a858a940dee7b152a5f56c5445c0fb92,13173,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (16th copy).rs,2,new_candidates/rust/lib (16th copy).rs
lib (75th copy).rs,lib (75th copy).rs,bfcb8bb9c55e57ff9ab35b07fb8651c16f5788218beb43a89489a5dc5255b57d,52074,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (17th copy).rs,2,new_candidates/rust/lib (17th copy).rs
lib (76th copy).rs,lib (76th copy).rs,f755fe26fcf52ed08eb37f1b1cc2d8518a663c60418521fbacc529b672f827e0,16520,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib.rs,2,new_candidates/rust/lib.rs
lib (77th copy).rs,lib (77th copy).rs,d9befe097b0d025b188cfc977ff5a60b43b410b6d55d4c8cb51201e2cca85013,20421,internal_duplicate,Exact duplicate inside third_sweep of lib (59th copy).rs,2,
lib (78th copy).rs,lib (78th copy).rs,edb816bc31f107a791a3963c576491d13d447bb479df06d49516d8d94cdeef8e,16586,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (another copy).rs,6,new_candidates/rust/lib (another copy).rs
lib (79th copy).rs,lib (79th copy).rs,700d5f1579b91717b7d64a3951b5dcd16dd456b0b20673a980d06d119e4e65f0,12069,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (3rd copy).rs,6,new_candidates/rust/lib (3rd copy).rs
lib (7th copy).rs,lib (7th copy).rs,ada37eb6feed061ef69e934d6511b1fed5cd40d7d5a280c2bcfcf3a8983c9c88,33449,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,4,
lib (80th copy).rs,lib (80th copy).rs,17ac1e71ec0c7d2306d20c92c6d23eb7bed26bf54d04ab00de94067f7e6b5555,26308,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (4th copy).rs,2,new_candidates/rust/lib (4th copy).rs
lib (81st copy).rs,lib (81st copy).rs,fc25be2f03415c9fcb41421931df7730b9f00dc2cc65c8a77dbcc2dced27657d,34778,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (5th copy).rs,2,new_candidates/rust/lib (5th copy).rs
lib (82nd copy).rs,lib (82nd copy).rs,402f24b06597cfaedff902fb2905895872f04b0bec75b69132fb2e9f06b862e6,18414,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (6th copy).rs,2,new_candidates/rust/lib (6th copy).rs
lib (83rd copy).rs,lib (83rd copy).rs,230d6bfdd17e300e3804c6e73125afa4ddb63b7a4e5ab77734ec4196765628d0,20800,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (7th copy).rs,2,new_candidates/rust/lib (7th copy).rs
lib (84th copy).rs,lib (84th copy).rs,4c961f2414161c29a43b4a52e14dade38e065fc62560e7ca8fe3c7313254bb1e,23815,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (8th copy).rs,2,new_candidates/rust/lib (8th copy).rs
lib (85th copy).rs,lib (85th copy).rs,6e0d888ba05d2ed22eda3f090488d2fce1a639e650b20d9fd9a173302d02819b,16496,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (9th copy).rs,2,new_candidates/rust/lib (9th copy).rs
lib (86th copy).rs,lib (86th copy).rs,d418f726c062641f24da4654ecd8210525af64b32f83f2c66131e7d5f6ef4ff3,24905,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (10th copy).rs,2,new_candidates/rust/lib (10th copy).rs
lib (87th copy).rs,lib (87th copy).rs,f551184bb3f1d56335b6cd24a63b45ba733dae78f219938f332a7afb1722f738,18775,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (11th copy).rs,2,new_candidates/rust/lib (11th copy).rs
lib (88th copy).rs,lib (88th copy).rs,602d81f0126b0238fd27a2067fd665cd1a546b2fe80bb6ebc234c8299e5dd724,12938,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (12th copy).rs,2,new_candidates/rust/lib (12th copy).rs
lib (89th copy).rs,lib (89th copy).rs,0adf700f2e37a38d31574f71a377c5d8ba4fe0d6f932316432502a9a35f1f384,17415,internal_duplicate,Exact duplicate inside third_sweep of lib (71st copy).rs,2,
lib (8th copy).rs,lib (8th copy).rs,8e1f46f47b8301a00bfbf3662ea9a3c0ae57ad2f7b92131e38938b24c820296c,18348,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,4,
lib (90th copy).rs,lib (90th copy).rs,b60ea39b79b79e4fda07884983ca1bc699c2a69cde0e90440fa834ce5320f093,12800,internal_duplicate,Exact duplicate inside third_sweep of lib (72nd copy).rs,2,
lib (91st copy).rs,lib (91st copy).rs,971a1cb9f55346659f96dd6678a1df97542c2df04b939b00ffc0743c575117dc,19125,internal_duplicate,Exact duplicate inside third_sweep of lib (73rd copy).rs,2,
lib (92nd copy).rs,lib (92nd copy).rs,b4f3324508593f2d2a09d2f360271ed3a858a940dee7b152a5f56c5445c0fb92,13173,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (16th copy).rs,2,new_candidates/rust/lib (16th copy).rs
lib (93rd copy).rs,lib (93rd copy).rs,bfcb8bb9c55e57ff9ab35b07fb8651c16f5788218beb43a89489a5dc5255b57d,52074,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (17th copy).rs,2,new_candidates/rust/lib (17th copy).rs
lib (94th copy).rs,lib (94th copy).rs,7a472856682c8d3a44c42f1d7e2b5fda53dc4c6d6dc04ce6f0e58f0054fd22ab,25551,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,2,
lib (95th copy).rs,lib (95th copy).rs,a39e4df1958674b4d70faeb712f39220db97b122ccf9a2c68f4662be140981e3,16592,internal_duplicate,Exact duplicate inside third_sweep of lib (36th copy).rs,4,
lib (96th copy).rs,lib (96th copy).rs,4c46c226a0c5cf8ae2453e8983f078a4f31cc2e61d2bd5db6bbcb59fa9a31e5e,13899,internal_duplicate,Exact duplicate inside third_sweep of lib (3rd copy).rs,4,
lib (97th copy).rs,lib (97th copy).rs,edb816bc31f107a791a3963c576491d13d447bb479df06d49516d8d94cdeef8e,16586,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (another copy).rs,6,new_candidates/rust/lib (another copy).rs
lib (98th copy).rs,lib (98th copy).rs,700d5f1579b91717b7d64a3951b5dcd16dd456b0b20673a980d06d119e4e65f0,12069,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/rust/lib (3rd copy).rs,6,new_candidates/rust/lib (3rd copy).rs
lib (99th copy).rs,lib (99th copy).rs,d67e0e4b6a532b3f51ced41230c4a8d592a893474cf2a53e946a7f0e584c2dbe,24960,internal_duplicate,Exact duplicate inside third_sweep of lib (6th copy).rs,4,
lib (9th copy).rs,lib (9th copy).rs,81ec6434fc21ba9ba96f39743d88be4353b7dfb64ef325c6b32f74dcde18425a,19020,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,2,
